id;code_postal;latitude;longitude
4582;14112;49.2346458;-0.336353511
4601;14420;48.9606667;-0.234197527
4671;14460;49.198555;-0.295618445
4699;14113;49.4024391;0.13651073
4775;14730;49.1781731;-0.285463005
4950;14750;49.3209877;-0.393662512
4664;14570;48.9030647;-0.501123726
4750;14930;49.1518517;-0.432490319
4813;14830;49.3126945;-0.378110558
4836;14111;49.1566048;-0.39641571
5072;15100;44.9597511;3.09707379
5109;15190;45.3760948;2.83441019
5148;15120;44.6932297;2.4478333
5166;15260;44.9432297;2.97485447
5324;16190;45.4079094;0.131426126
5332;16130;45.6085205;-0.294183224
5349;16210;45.3022995;-0.0146696744
5388;16230;45.8718185;0.138866246
5440;16220;45.6798935;0.56340462
5454;16730;45.6718674;0.0905023739
5481;16340;45.6632385;0.198254168
5722;17530;45.7490616;-1.11108565
5759;17560;45.8523407;-1.13410199
5766;17870;45.9955559;-0.960719168
5782;17130;45.3047981;-0.471151531
5842;17139;46.1825447;-1.06582713
5994;17300;45.9477692;-0.967859149
6027;17110;45.5994682;-0.991151094
6202;18000;47.0797806;2.3950882
5007;14121;49.2646942;-0.233544335
5100;15290;44.828125;2.22724414
5323;16110;45.777874;0.332985133
5333;16120;45.6223373;-0.0808411315
5622;16470;45.6403046;0.110122755
5736;17490;45.9175644;-0.158732101
5746;17250;45.8617592;-0.843474448
5793;17480;45.8781281;-1.21690285
5900;17140;46.185051;-1.15461957
6031;17190;45.9728241;-1.31062651
6076;17310;45.9424896;-1.28184628
6167;17840;46.0091476;-1.353073
6183;18260;47.4265633;2.74165893
6195;18240;47.4973335;2.83071184
5077;15110;44.832756;3.06275129
5082;15130;44.87957;2.46232796
5092;15300;45.0917549;2.85112596
5130;15140;45.1628761;2.38775349
5182;15220;44.7766914;2.35033131
5345;16360;45.3762016;-0.252430886
5383;16420;45.9509506;0.877162576
5413;16310;45.8131523;0.551955879
5653;16800;45.6408119;0.204193741
5678;16510;45.9765663;0.230282158
5711;17690;46.1062279;-1.11064565
5731;17600;45.7505913;-0.843229115
5754;17430;45.8990746;-0.781053066
5794;17340;46.0696259;-1.08587015
5840;17550;45.9185486;-1.25656784
5861;17630;46.1794205;-1.3231535
5995;17000;46.1574593;-1.16928148
6175;18340;46.9671364;2.5372026
6187;18520;47.0325584;2.65940619
5078;15240;45.3482361;2.55482221
5091;15600;44.7854538;2.24975562
5138;15310;45.0168724;2.37953186
5330;16300;45.5581932;-0.224407271
5621;16720;45.6457977;-0.137237802
5704;17290;46.1191101;-0.937219083
5717;17520;45.5227127;-0.298087448
5730;17160;45.9009132;-0.310960323
5742;17170;46.1999741;-0.784223676
5764;17700;46.0641518;-0.696783721
5833;17260;45.593071;-0.711752892
5930;17132;45.5679741;-0.955362201
5982;17880;46.2414169;-1.49928296
6071;17420;45.6512222;-1.09147823
6145;17640;45.6412277;-1.06059289
6168;18250;47.2854385;2.45966411
6179;18170;46.6425819;2.35931778
6189;18300;47.384655;2.86721015
5070;15160;45.2333298;2.95327473
5081;15150;45.0640373;2.22649717
5093;15320;44.9204636;3.17267871
5181;15210;45.3696709;2.46112156
5340;16390;45.2626801;0.169349849
5366;16320;45.4739494;0.312221676
5378;16240;45.998291;0.0224451255
5425;16330;45.8361244;0.0894382596
5520;16570;45.7442398;0.0841370746
5709;17230;46.2601814;-1.03123164
5744;17330;46.0662231;-0.625457883
5822;17670;46.2042084;-1.43810117
5937;17780;45.8858948;-1.05393183
5992;17940;46.1607208;-1.28161955
6018;17650;46.0278931;-1.3800478
6139;17390;45.7764931;-1.16081583
6176;18150;46.9150543;3.01896477
6194;18320;47.0935745;2.99920821
6254;18310;47.1855583;1.93952537
6327;18390;47.0854912;2.52684116
6464;19380;45.1431313;1.81251419
6482;19510;45.5172195;1.46843302
6502;19150;45.2661858;1.81419325
5040;14360;49.3741951;0.102001637
5053;14114;49.3325996;-0.53018254
5079;15400;45.2413979;2.69945025
5084;15000;44.9277077;2.44763207
5095;15340;44.7179718;2.35856771
5172;43450;45.3252144;3.08878303
5325;16140;45.8915405;0.00221999991
5343;16460;45.9190559;0.245928302
5354;16450;45.9260597;0.370020002
5375;16200;45.6701469;-0.226118714
5389;16150;45.863163;0.710879385
5706;17150;45.3846855;-0.501999021
5714;17400;45.9987831;-0.480456382
5725;17470;46.0183029;-0.348651946
5737;17620;45.8690338;-1.01321626
5760;17220;46.1676941;-1.02143872
6174;18500;47.1732407;2.23827195
6186;18600;46.7878494;2.86342216
6210;18360;46.6419983;2.52582526
6475;19220;45.1990395;2.13842368
5073;15700;45.1634445;2.32156634
5083;15500;45.2623672;3.11864018
5097;15230;44.993412;2.79633427
5162;15590;45.0297737;2.57346845
5321;16500;46.099102;0.72096628
5331;16560;45.7673531;0.205090582
5341;16250;45.5037193;-0.016482152
5377;16100;45.7088432;-0.29401949
5387;16260;45.8895073;0.381063491
5403;16380;45.5471573;0.426490396
5418;16440;45.5491447;0.051878076
5639;16710;45.6788254;0.127101615
5708;17540;46.1744843;-0.901291907
5720;17590;46.2117615;-1.50444937
5734;17360;45.1314545;-0.0697486922
5752;17580;46.1811371;-1.37111175
5780;17890;45.7321587;-1.06562591
5806;17510;45.9521294;-0.117973365
5852;17137;46.2496758;-1.11131692
5889;17320;45.8447647;-1.05388701
5925;17570;45.6936111;-1.18586171
6099;17370;45.8348503;-1.22034037
6173;18110;47.2320747;2.29327846
6184;18700;47.4754868;2.43786573
6200;18350;46.8846626;2.72209525
6302;18400;46.9371567;2.25215054
6319;18100;47.2410927;1.98865008
6462;19200;45.6165428;2.39263701
6489;19110;45.3914719;2.48734641
5090;15270;45.4646721;2.52112818
5101;15170;45.1319618;2.94564176
5127;15430;44.9797478;2.93604565
5322;16700;46.0759926;0.202081412
5335;16000;45.647789;0.151222333
5346;16430;45.7138138;0.139113218
5379;16370;45.7894592;-0.273451179
5399;16270;45.9036713;0.567610323
5469;16160;45.6788635;0.167224288
5705;17123;46.0159378;-1.17267716
5715;17240;45.4931984;-0.485628873
5728;17800;45.5499687;-0.509116054
5745;17460;45.6690445;-0.59014678
5765;17920;45.7054405;-1.05217957
5907;17111;46.2198868;-1.45017076
6170;17730;45.9511261;-1.09438038
6190;18210;46.8045311;2.72696376
6204;18120;47.1703453;2.11155915
6219;18570;47.0577888;2.3198278
6252;18270;46.5479317;2.36236024
6461;19260;45.5045891;1.76883852
6471;19400;45.1223564;1.94161487
6477;19800;45.346447;1.81425655
6496;19350;45.3113251;1.34159517
6506;19300;45.357151;2.04961395
5076;15380;45.2010269;2.46280813
5087;15250;44.9902725;2.32811904
5107;15350;45.353363;2.40927124
5337;16170;45.8274307;-0.115099356
5357;16350;46.0399094;0.459822416
5380;16590;45.7357178;0.26305747
5511;16600;45.6535225;0.237092689
5702;17350;45.8852005;-0.670888007
5713;17380;46.0121918;-0.695461512
5724;17770;45.844265;-0.39426285
5739;17210;45.1784592;-0.314946234
5774;17100;45.7910042;-0.62097472
5854;17750;45.7324753;-1.09707642
5868;17450;45.9867096;-1.08567822
5987;17138;46.1847343;-1.11793816
6001;17200;45.6312141;-1.02272522
6053;17740;46.1569862;-1.32307351
6171;18200;46.657753;2.5456419
6181;18140;47.1414185;2.99245811
6193;18370;46.6074905;2.2075789
6215;18190;46.7736359;2.34978604
6468;19250;45.5279617;2.08578157
6481;19390;45.4233398;1.79276025
5080;15200;45.2911453;2.32202244
5086;15800;44.9136848;2.6299963
5327;16490;46.0287857;0.516129255
5339;16290;45.7049828;0.0416597687
5359;16480;45.3924561;-0.0693952963
5374;16410;45.620491;0.322368354
5430;16400;45.6088028;0.110138655
5531;16620;45.3227959;0.0757536665
5703;17500;45.3840942;-0.464774728
5716;17120;45.5601692;-0.876464069
5729;17440;46.1326332;-1.11810303
5755;17270;45.2736282;-0.120681554
5787;17610;45.733902;-0.550267041
5847;17810;45.7950439;-0.686747372
5945;17113;45.7127113;-1.02360582
5972;17180;46.1600456;-1.08934724
6061;17410;46.2013283;-1.36592185
6172;18220;47.1968613;2.57202005
6180;18410;47.5586243;2.42916775
6192;18800;47.0725899;2.6953454
6209;18130;46.8954849;2.62774134
6314;18510;47.24123;2.48512268
6374;18230;47.1002197;2.35443377
6470;19320;45.1223564;1.94161487
6490;19500;45.0082245;1.71230066
6508;19600;45.0599556;1.43428111
6533;19270;45.230484;1.529585
6216;18380;47.3706207;2.44082642
6469;19000;45.3119965;1.80344868
6483;19290;45.6470451;2.2182498
6504;19360;45.1454468;1.62428367
6527;19520;45.1566772;1.31527305
6561;19700;45.3556976;1.62720382
6751;21390;47.3923759;4.27967072
6765;21560;47.340519;5.20080614
6776;21340;46.9884911;4.59682989
6837;21610;47.5158043;5.29087639
6916;21820;46.9676399;5.09081554
6972;21000;47.3251839;5.03567266
7005;21600;47.2400246;5.05229616
7452;22140;48.6335831;-3.28893876
7461;22240;48.5864449;-2.44290185
7476;22450;48.7831306;-3.31623912
7492;22330;48.2869606;-2.53174782
7504;22290;48.6802177;-3.07095075
7553;22580;48.7096024;-2.96958208
7573;22700;48.7821808;-3.41651726
7588;22220;48.771698;-3.2598033
7605;22940;48.4042015;-2.80999541
7631;22560;48.7980537;-3.54615235
7806;23380;46.2131042;1.99520051
6212;18160;46.7901459;2.17966247
6224;18290;46.9937592;2.12730575
6328;18330;47.3479958;2.17997503
6463;19190;45.1461372;1.67756748
6472;19230;45.41362;1.3665514
6498;19450;45.4277;1.71028078
6525;19340;45.6683655;2.34123588
6607;19460;45.3155289;1.74310172
6747;21121;47.3729858;5.01865053
6755;21450;47.6409492;4.62658548
6779;21250;47.0611916;5.10654879
6820;21520;47.9183235;4.70902348
6846;21470;47.1405792;5.21358156
7227;21630;47.0145645;4.79323339
7274;21850;47.3363075;5.09550762
7463;22130;48.4782219;-2.25979066
7513;22200;48.5444412;-3.18525147
7561;22410;48.6001549;-2.89789271
7595;22380;48.6082726;-2.24790192
7625;22650;48.5642357;-2.1345253
6467;19120;44.9793434;1.87706435
6478;19430;45.0283775;1.87301469
6492;19100;45.1398201;1.51791453
6516;19160;45.4493828;2.31280684
6567;19550;45.2943954;2.15926862
6749;21110;47.1698303;5.16675329
6777;21540;47.2978477;4.6389513
6785;21580;47.6197662;5.00618744
6803;21490;47.3805428;5.06750774
6828;21440;47.450676;4.74136877
7449;22460;48.3160591;-2.86521149
7459;22110;48.2206688;-3.30805779
7483;22630;48.4281387;-1.97768664
7511;22570;48.234417;-3.19661736
7521;22600;48.156868;-2.84425688
7538;22770;48.6053276;-2.14957285
7550;22360;48.5006943;-2.70751524
7566;22740;48.8063126;-3.1048162
7582;22440;48.5041847;-2.84777236
7623;22720;48.4401398;-3.13004327
7635;22260;48.7188759;-3.18268466
7649;22820;48.8537941;-3.22370291
7663;22860;48.7419739;-3.08474231
7777;22660;48.8013649;-3.36945796
7799;22930;48.7168846;-3.04582143
6465;19240;45.2501297;1.46133041
6476;19310;45.2585602;1.32551336
6488;19170;45.5261116;1.98131967
6499;19330;45.2486496;1.70983577
6582;19210;45.4530144;1.40198398
6753;21230;47.1838417;4.42328072
6783;21120;47.5864105;5.03257227
6813;21220;47.1803322;4.84792376
6914;21800;47.2983208;5.13262463
7352;21240;47.3403969;4.99104929
7458;22320;48.3264656;-2.92268777
7469;22250;48.3104477;-2.25036502
7479;22350;48.2999649;-2.15845656
7502;22430;48.6302986;-2.46663809
7602;22710;48.8336868;-3.29807734
7810;23210;46.0725555;1.56231236
7816;23400;45.8768272;1.63270485
7843;23800;46.3064384;1.78631926
6497;19370;45.6080933;1.72405601
6748;21510;47.6717186;4.74509096
6758;21360;47.1746292;4.74699831
6769;21500;47.688652;4.32651424
6792;21910;47.210434;5.0601368
6807;21290;47.6932755;4.93397522
7456;22680;48.6145134;-2.83229685
7471;22160;48.4357643;-3.33536291
7481;22530;48.2201347;-3.03735399
7522;22550;48.5574989;-2.37661839
7570;22780;48.5125008;-3.4950428
7627;22310;48.6481171;-3.621351
7640;22830;48.3126106;-2.01653218
7813;23170;46.2386703;2.3360064
7860;23430;46.0064735;1.61978519
7871;23100;45.7336349;2.24080443
8072;24430;45.1819878;0.59169054
6520;19140;45.475441;1.5881964
6539;19410;45.3226051;1.49524784
6570;19130;45.3411827;1.37231576
6750;21400;47.7478943;4.58760357
6771;21380;47.3833237;5.04569054
6789;21430;47.1475906;4.29710436
6909;21300;47.2942467;5.01105976
7451;22100;48.4533615;-2.12817121
7462;22390;48.4714279;-3.195822
7475;22210;48.0497208;-2.62426972
7488;22970;48.5155602;-3.17731905
7509;22230;48.1753197;-2.49857903
7542;22980;48.4244499;-2.18238163
7568;22340;48.3340416;-3.41915655
7579;22640;48.3962402;-2.49228239
7630;22690;48.5164223;-1.94943357
7680;22590;48.5723152;-2.8344326
7705;22000;48.5158691;-2.7629354
7771;22730;48.8271637;-3.51271915
7805;23150;46.0891876;2.02298546
7820;23120;45.9338112;1.98954988
7829;23220;46.321682;1.91875422
7862;23130;46.1077003;2.32943392
7888;23360;46.4280853;1.90084386
6579;19470;45.4671097;1.73291564
6754;21420;47.0692482;4.86107588
6772;21130;47.2217407;5.3674922
6781;21190;46.9864578;4.72917509
6798;21200;47.022522;4.84244156
6827;21690;47.4884186;4.69578838
6888;21140;47.434288;4.41935539
7341;21550;47.0715446;4.90362692
7455;22520;48.6145134;-2.83229685
7466;22300;48.7433586;-3.45958018
7499;22270;48.402153;-2.32555008
7530;22610;48.8231239;-3.1814363
7547;22490;48.5530548;-2.01358533
7611;22960;48.4444733;-2.7379868
7723;22750;48.604496;-2.19222236
7821;23260;45.8612671;2.41131067
7945;23300;46.243248;1.57550836
8070;24270;45.4332771;1.14862251
8090;24640;45.1567764;0.89182812
8097;24340;45.4585838;0.512557805
6663;19490;45.2080803;1.75657284
6745;21410;47.2892532;4.75971794
6768;21350;47.4362411;4.49906635
6778;21570;47.9860611;4.61744261
6788;21330;47.8213158;4.43861055
7317;21590;46.9142036;4.69724083
7465;22870;48.8495216;-3.00251007
7507;22150;48.2997017;-2.75862408
7531;22500;48.7370377;-3.03180289
7574;22540;48.5633354;-3.33901596
7621;22190;48.5414886;-2.78246999
7779;22950;48.4771423;-2.74432588
7809;23700;46.0620995;2.43478036
7819;23160;46.34869;1.47257507
7840;23320;46.2544823;1.75584233
7855;23250;46.0277481;1.91863894
7867;23500;45.7811813;2.18033314
7891;23450;46.3755913;1.70286119
7936;23460;45.90728;1.94622648
8069;24600;45.2900848;0.296595931
8087;24560;44.7408752;0.690135598
8095;24140;44.9937286;0.633413792
8113;24130;44.9513855;0.363116145
6752;21150;47.5346184;4.48890877
6760;21310;47.3666039;5.19394064
6775;21170;47.1284904;5.16590738
6791;21460;47.5269127;4.22386265
6839;21260;47.6220436;5.20941305
6882;21210;47.2738953;4.15009975
6935;21160;47.3033562;4.93651628
7078;21760;47.2770538;5.37138939
7261;21530;47.3814316;4.16915798
7450;22400;48.4888573;-2.55826187
7460;22170;48.4720802;-2.97209311
7641;22620;48.8074684;-3.03146195
7811;23480;46.0022392;2.08735967
7830;23230;46.2538567;2.28382254
8063;24300;45.5842896;0.75241673
8073;24420;45.2237091;0.829798102
6671;19560;45.212059;1.63763082
6744;21700;47.1235809;4.99039841
6764;21320;47.2186356;4.46244717
6819;21270;47.3275566;5.2725811
7009;21640;47.1629906;4.9750905
7080;21370;47.3421555;4.8636179
7453;22810;48.5321579;-3.37974072
7464;22510;48.3936729;-2.59289098
7477;22480;48.3329926;-3.09262657
7493;22800;48.4564781;-2.95118642
7527;22120;48.5058098;-2.6482985
7559;22420;48.6097641;-3.53147531
7620;22370;48.5984383;-2.55457354
7645;22470;48.7486954;-2.97051978
7807;23200;45.9860764;2.1548183
7826;23270;46.3638039;2.06138539
8066;24210;45.162468;1.02901149
8077;24290;45.0822372;1.19895625
8108;24540;44.6214752;0.87245363
8132;24350;45.2722664;0.60137248
7808;23000;46.2538071;1.84475756
7827;23140;46.227314;2.08411455
7851;23240;46.1569481;1.57346797
7881;23340;45.7375679;1.93503952
7993;23290;46.1463776;1.51455641
8071;24160;45.3267021;1.12363434
8078;24260;44.8842087;0.943308532
8093;24400;44.9994164;0.285652459
8144;24610;44.9429359;0.0987294316
8176;24410;45.1936493;0.056557551
8598;25330;47.0129585;6.00229931
8609;25610;47.0368881;5.76111937
8620;25110;47.3818245;6.38685131
8639;25430;47.3217773;6.61483383
8745;25390;47.1524086;6.60412312
8977;25920;47.0352669;6.28391123
9073;25113;47.5020065;6.69258881
9186;26570;44.2302704;5.42453861
9221;26410;44.6368561;5.58465004
9250;26330;45.2365532;4.96124268
9269;26740;44.6382942;4.82860518
9285;26210;45.3140755;4.940341
9313;26390;45.2505951;5.03672266
7835;23600;46.3477173;2.22115254
7850;23110;46.1585007;2.53795838
7933;23420;45.9104195;2.49506998
8065;24200;44.8569374;1.27335763
8075;24330;45.1422882;0.785119236
8103;24550;44.6633797;1.10937369
8127;24660;45.1028938;0.742296696
8153;24510;44.9680557;0.780191302
8221;24700;45.0722961;0.123104967
8246;24680;44.828064;0.34167698
8596;25750;47.55336;6.69779968
8608;25400;47.4891853;6.81299925
8627;25560;46.8955956;6.23920727
8641;25410;47.20158;5.77925491
8657;25230;47.4336319;6.84438705
8684;25600;47.5290871;6.86858416
8798;25800;47.132637;6.38244581
8935;25350;47.430233;6.81137514
9173;26780;44.487999;4.79470491
9181;26110;44.3680534;5.27286816
9226;26190;44.9279976;5.29301262
7824;23190;45.9815941;2.29351258
7845;23350;46.3955536;2.01576424
8067;24480;44.8602104;0.873670161
8076;24750;45.1422882;0.785119236
8084;24390;45.2313194;1.20399976
8099;24170;44.753746;0.998100221
8122;24110;45.0485077;0.608713865
8226;24620;44.935276;1.04321039
8594;25360;47.3069382;6.36352968
8601;25550;47.5223923;6.75083494
8615;25720;47.1892242;6.00777006
8631;25640;47.4055557;6.27094793
8643;25200;47.5373573;6.79951811
9169;26150;44.7103462;5.38486958
9205;26760;44.8704224;4.94783163
9258;26510;44.3237915;5.53801203
9329;26250;44.792614;4.84129238
8068;24220;44.8259926;1.07182944
8080;24320;45.3773918;0.279508919
8094;24120;45.1558151;1.22690022
8106;24310;45.2880325;0.638322353
8162;24650;45.2126465;0.657233715
8191;24450;45.5465508;0.97020638
8205;24240;44.7858238;0.37461248
8591;25340;47.4966965;6.44798517
8613;25270;46.9170456;6.00330257
8628;25210;47.1214485;6.71686125
8642;25000;47.2593155;6.02718019
8774;25450;47.2381935;6.87521744
8893;25130;47.072361;6.68980408
8937;25700;47.4398384;6.76966095
9174;26400;44.7800484;4.91478539
9183;26340;44.6797104;5.14547539
9208;26240;45.2122459;4.84059477
9237;26230;44.3932953;4.87022591
9283;26290;44.4302216;4.70436001
9303;26700;44.391777;4.75457191
9539;27120;49.0059204;1.42455339
9549;27380;49.3143158;1.32159531
8064;24460;45.2879143;0.737777591
8074;24590;45.019001;1.2914263
8085;24150;44.8394089;0.804680526
8111;24230;44.8869057;0.0792848691
8124;24250;44.7215652;1.21912229
8163;24190;45.1659164;0.444337517
8236;24580;44.9961472;0.998596489
8357;24000;45.1949043;0.709100127
8385;24490;45.13414;0.0394554734
8589;25320;47.1328278;5.87669659
8599;25490;47.5325508;6.89105558
8616;25580;47.0750923;6.32595921
8625;25690;47.1393204;6.43596554
8647;25190;47.3218002;6.77261066
8668;25140;47.2046051;6.84052658
8784;25510;47.1963844;6.47999096
8910;25930;47.0523682;6.26084709
9182;26260;45.1418152;5.06314516
9192;26120;44.8675613;5.05262184
9201;26790;44.328495;4.86471128
9218;26460;44.6177635;5.17680025
9393;26380;45.1010208;5.0436554
9537;27570;48.7643242;1.10575521
9546;27250;48.8412857;0.726695836
9554;27930;48.9888573;1.15498817
9560;27940;49.1690025;1.31214952
9572;27440;49.3179359;1.36430359
9585;27480;49.4052505;1.52044594
8092;24440;44.7412605;0.756872177
8133;24360;45.6791039;0.643989563
8188;24570;45.105587;1.23421752
8273;24630;45.5039787;1.06939304
8590;25440;47.127861;5.88429451
8618;25170;47.2573624;5.86886454
8629;25420;47.4912338;6.76687765
8715;25840;47.0557327;6.20128536
8742;25260;47.4302216;6.64697838
8861;25570;47.0131912;6.55823851
8872;25790;46.9938736;6.55069923
9172;26300;44.9796104;5.01072884
9199;26160;44.5566139;4.8657465
9241;26420;44.9823074;5.40981054
9264;26270;44.7219429;4.83758497
9470;26320;44.9724693;4.94452095
9540;27600;49.1559944;1.24006975
9563;27240;48.8684349;1.03116572
9577;27310;49.3837852;0.8490538
9630;27670;49.2864799;0.918630183
9644;27580;48.7662315;0.803615987
8101;24100;44.8564873;0.484405696
8126;24380;45.1028938;0.742296696
8136;24370;44.8636017;1.32304454
8198;24520;44.8309708;0.555790663
8592;25310;47.4256058;6.91729927
8614;25520;47.0500565;6.40529633
8636;25500;47.1288376;6.62380171
8791;25480;47.2756233;5.98656321
8895;25820;47.3002472;6.2300806
9075;25630;47.5073967;6.76975298
9171;26770;44.4976883;4.94465446
9211;26170;44.3028488;5.21263742
9254;26750;45.0994911;5.13212729
9541;27500;49.4312744;0.629328549
9558;27260;49.2052002;0.402878106
